UID,Date,Path
user_00153,2025-03-19,['categories']
user_00153,2025-04-06,['tags']
user_00153,2025-04-22,['beauty-awards']
user_00153,2025-05-07,['brand_gift']
user_00153,2025-05-09,['brands']
user_00153,2025-07-12,['category_list']
user_00154,2025-01-21,['new-reviews']
user_00154,2025-02-11,['brand-events']
user_00154,2025-02-12,['offers']
user_00154,2025-02-13,['sell-channels']
user_00154,2025-06-14,['offers']
user_00154,2025-06-29,['reviews']
user_00154,2025-07-05,['beauty-ranking-tour']
user_00155,2025-01-01,['products']
user_00155,2025-03-06,['tags']
user_00155,2025-03-20,['channel=online']
user_00155,2025-05-02,['new-products']
user_00155,2025-05-10,['reviews']
user_00156,2025-01-25,['new-products']
user_00156,2025-03-16,['ranking']
user_00156,2025-04-10,['series']
user_00156,2025-04-25,['series']
user_00156,2025-05-13,['discount_messages']
user_00156,2025-06-29,['ranking']
user_00157,2025-02-19,['brand_gift']
user_00157,2025-03-21,['reviews']
user_00157,2025-03-25,['beauty-awards']
user_00157,2025-05-29,['coupons']
user_00157,2025-06-15,['brand-events']
user_00157,2025-06-20,['categories']
user_00157,2025-07-15,['from=write']
user_00158,2025-01-11,['beautynews']
user_00158,2025-04-28,['sell-channels']
user_00158,2025-06-28,['events']
user_00158,2025-07-02,['activities']
user_00158,2025-07-15,['new-products']
user_00159,2025-01-26,['categories']
user_00159,2025-01-29,['beauty-awards']
user_00159,2025-03-04,['offers']
user_00159,2025-04-07,['category_list']
user_00159,2025-05-04,['tags']
user_00159,2025-05-10,['products']
user_00159,2025-05-18,['news']
user_00159,2025-06-03,['sell-channels']
user_00159,2025-06-08,['offers']
user_00159,2025-06-25,['activities']
user_00159,2025-06-30,['events']
user_00160,2025-01-14,['from=write']
user_00160,2025-02-16,['brand_gift']
user_00160,2025-02-27,['offers']
user_00161,2025-01-23,['channel=offline']
user_00161,2025-04-04,['write-review-please']
user_00161,2025-06-07,['channel=online']
user_00161,2025-06-25,['products']
user_00161,2025-07-06,['beauty-awards']
user_00161,2025-07-18,['beautynews']
user_00162,2025-01-23,['channel=offline']
user_00162,2025-02-03,['offers']
user_00162,2025-04-05,['beauty-ranking-tour']
user_00162,2025-04-23,['goodbuy']
user_00162,2025-05-09,['vip']
user_00162,2025-07-23,['new-reviews']
user_00163,2025-02-20,['beauty-awards']
user_00163,2025-03-14,['products']
user_00163,2025-03-28,['news']
user_00163,2025-04-03,['brands']
user_00163,2025-04-11,['category_list']
user_00163,2025-04-23,['tags']
user_00163,2025-06-17,['new-reviews']
user_00163,2025-07-12,['vip']
user_00164,2025-01-09,['products']
user_00164,2025-01-31,['channel=offline']
user_00164,2025-04-01,['write-review-please']
user_00164,2025-05-24,['brands']
user_00164,2025-07-16,['channel=offline']
user_00164,2025-07-27,['series']
user_00165,2025-01-05,['write-review-please']
user_00165,2025-02-01,['products']
user_00165,2025-03-15,['channel_details']
user_00165,2025-04-17,['beautynews']
user_00165,2025-05-01,['events']
user_00165,2025-05-07,['brand_gift']
user_00165,2025-05-24,['categories']
user_00166,2025-01-10,['discount_messages']
user_00166,2025-01-23,['from=write']
user_00166,2025-04-28,['brand-events']
user_00166,2025-06-04,['ranking']
user_00166,2025-06-30,['goodbuy']
user_00166,2025-07-22,['products']
user_00167,2025-02-07,['tags']
user_00167,2025-04-11,['write-review-please']
user_00167,2025-05-10,['vip']
user_00167,2025-05-31,['tags']
user_00168,2025-02-19,['sell-channels']
user_00168,2025-03-31,['reviews']
user_00168,2025-04-25,['offers']
user_00168,2025-04-30,['news']
user_00168,2025-06-30,['brand-events']
user_00168,2025-07-12,['channel_details']
user_00168,2025-07-17,['products']
user_00168,2025-07-30,['channel_details']
user_00169,2025-01-15,['offers']
user_00169,2025-01-22,['goodbuy']
user_00169,2025-02-13,['reviews']
user_00169,2025-03-07,['coupons']
user_00169,2025-03-17,['beautynews']
user_00169,2025-07-01,['new-reviews']
user_00170,2025-01-17,['products']
user_00170,2025-03-31,['brand_gift']
user_00170,2025-04-18,['activities']
user_00170,2025-04-29,['new-products']
user_00170,2025-06-14,['discount_messages']
user_00171,2025-02-09,['brand_gift']
user_00171,2025-07-03,['brands']
user_00171,2025-07-26,['tags']
user_00171,2025-07-28,['beauty-awards']
user_00172,2025-03-17,['new-reviews']
user_00172,2025-05-19,['brands']
user_00172,2025-07-17,['write-review-please']
user_00173,2025-02-04,['ranking']
user_00173,2025-07-08,['brand_gift']
user_00174,2025-01-20,['channel_details']
user_00174,2025-02-05,['channel_details']
user_00174,2025-04-10,['events']
user_00174,2025-05-07,['new-products']
user_00174,2025-06-20,['goodbuy']
user_00174,2025-06-22,['goodbuy']
user_00174,2025-06-28,['vip']
user_00175,2025-01-01,['discount_messages']
user_00175,2025-01-04,['sell-channels']
user_00175,2025-03-31,['brand-events']
user_00175,2025-05-19,['news']
user_00175,2025-06-03,['tags']
user_00176,2025-02-12,['ranking']
user_00176,2025-03-10,['tags']
user_00176,2025-04-12,['series']
user_00176,2025-05-27,['new-products']
user_00177,2025-01-05,['brand_gift']
user_00177,2025-01-07,['events']
user_00177,2025-01-14,['beauty-awards']
user_00177,2025-03-08,['products']
user_00177,2025-05-29,['brand-events']
user_00177,2025-07-19,['tags']
user_00178,2025-01-11,['channel=offline']
user_00178,2025-02-12,['write-review-please']
user_00178,2025-04-18,['beautynews']
user_00179,2025-02-14,['discount_messages']
user_00179,2025-02-17,['channel=online']
user_00179,2025-07-08,['from=write']
user_00180,2025-02-15,['beauty-awards']
user_00180,2025-02-28,['brands']
user_00180,2025-07-12,['beauty-ranking-tour']
user_00181,2025-01-17,['channel_details']
user_00181,2025-01-22,['write-review-please']
user_00181,2025-01-30,['sell-channels']
user_00181,2025-02-12,['coupons']
user_00181,2025-05-26,['from=write']
user_00181,2025-07-20,['brands']
user_00182,2025-01-10,['brand-events']
user_00182,2025-01-21,['beauty-ranking-tour']
user_00182,2025-02-01,['beautynews']
user_00182,2025-03-03,['tags']
user_00182,2025-03-12,['sell-channels']
user_00182,2025-05-06,['write-review-please']
user_00183,2025-03-09,['channel=offline']
user_00183,2025-03-20,['channel=offline']
user_00183,2025-04-28,['beauty-ranking-tour']
user_00183,2025-06-21,['discount_messages']
user_00185,2025-01-07,['write-review-please']
user_00185,2025-01-19,['beauty-ranking-tour']
user_00185,2025-02-03,['new-reviews']
user_00185,2025-02-16,['new-reviews']
user_00185,2025-03-23,['events']
user_00185,2025-04-17,['new-reviews']
user_00185,2025-07-14,['brand-events']
user_00186,2025-03-13,['coupons']
user_00186,2025-04-05,['vip']
user_00186,2025-04-09,['category_list']
user_00186,2025-05-04,['reviews']
user_00186,2025-06-20,['coupons']
user_00187,2025-04-18,['events']
user_00187,2025-05-11,['brand-events']
user_00187,2025-05-23,['channel=offline']
user_00187,2025-06-24,['new-products']
user_00187,2025-07-26,['vip']
user_00188,2025-01-28,['ranking']
user_00188,2025-03-07,['sell-channels']
user_00188,2025-04-20,['offers']
user_00188,2025-05-05,['categories']
user_00188,2025-06-08,['from=write']
user_00189,2025-04-04,['channel_details']
user_00189,2025-06-17,['products']
user_00190,2025-03-11,['reviews']
user_00190,2025-03-15,['products']
user_00190,2025-03-20,['news']
user_00190,2025-04-29,['series']
user_00190,2025-07-25,['new-reviews']
user_00191,2025-01-24,['sell-channels']
user_00191,2025-02-20,['reviews']
user_00191,2025-03-22,['channel_details']
user_00191,2025-03-24,['activities']
user_00191,2025-06-03,['write-review-please']
user_00191,2025-06-14,['news']
user_00191,2025-07-28,['beauty-awards']
user_00192,2025-02-13,['brand_gift']
user_00192,2025-02-19,['beauty-ranking-tour']
user_00192,2025-06-11,['news']
user_00192,2025-06-19,['category_list']
user_00193,2025-01-08,['channel=offline']
user_00193,2025-01-18,['from=write']
user_00193,2025-01-20,['series']
user_00193,2025-03-07,['write-review-please']
user_00193,2025-06-15,['beautynews']
user_00194,2025-01-10,['news']
user_00194,2025-01-21,['new-products']
user_00194,2025-01-29,['reviews']
user_00194,2025-03-03,['category_list']
user_00194,2025-03-06,['channel_details']
user_00194,2025-04-18,['beauty-awards']
user_00195,2025-01-29,['discount_messages']
user_00195,2025-07-07,['channel_details']
user_00196,2025-01-23,['beauty-awards']
user_00196,2025-03-21,['brand_gift']
user_00196,2025-03-22,['categories']
user_00196,2025-05-24,['new-reviews']
user_00197,2025-05-25,['write-review-please']
user_00197,2025-06-11,['from=write']
user_00197,2025-06-21,['discount_messages']
user_00197,2025-07-08,['tags']
user_00197,2025-07-17,['news']
user_00197,2025-07-19,['coupons']
user_00197,2025-07-28,['write-review-please']
user_00198,2025-05-31,['new-reviews']
user_00199,2025-02-16,['channel=offline']
user_00199,2025-04-12,['activities']
user_00199,2025-04-16,['brand_gift']
user_00199,2025-05-12,['channel=online']
user_00199,2025-07-18,['events']
user_00199,2025-07-20,['products']
user_00200,2025-02-09,['from=write']
user_00200,2025-05-31,['activities']
user_00201,2025-01-19,['activities']
user_00201,2025-03-16,['coupons']
user_00201,2025-05-11,['beauty-awards']
user_00201,2025-05-24,['activities']
user_00201,2025-06-03,['categories']
user_00201,2025-07-29,['beauty-awards']
user_00202,2025-02-23,['brand_gift']
user_00202,2025-05-04,['vip']
user_00202,2025-06-21,['beauty-ranking-tour']
user_00202,2025-07-15,['write-review-please']
user_00203,2025-01-06,['tags']
user_00203,2025-01-23,['beautynews']
user_00203,2025-02-10,['category_list']
user_00203,2025-02-28,['vip']
user_00203,2025-03-15,['news']
user_00203,2025-03-19,['beauty-ranking-tour']
user_00203,2025-04-19,['ranking']
user_00203,2025-06-25,['category_list']
user_00204,2025-03-13,['category_list']
user_00204,2025-03-25,['offers']
user_00204,2025-03-28,['activities']
user_00204,2025-07-24,['tags']
user_00205,2025-01-05,['from=write']
user_00205,2025-01-08,['discount_messages']
user_00205,2025-02-28,['products']
user_00205,2025-04-05,['tags']
user_00205,2025-06-16,['new-reviews']
user_00205,2025-06-25,['products']
user_00206,2025-02-26,['brand-events']
user_00206,2025-04-27,['coupons']
user_00207,2025-03-22,['brands']
user_00207,2025-04-12,['reviews']
user_00207,2025-05-12,['channel=online']
user_00207,2025-07-05,['products']
user_00207,2025-07-16,['beautynews']
user_00208,2025-02-18,['channel_details']
user_00208,2025-02-26,['category_list']
user_00208,2025-02-27,['beauty-awards']
user_00208,2025-04-27,['brands']
user_00208,2025-04-29,['beauty-ranking-tour']
user_00208,2025-05-24,['tags']
user_00208,2025-07-29,['offers']
user_00209,2025-01-10,['offers']
user_00209,2025-03-02,['offers']
user_00209,2025-05-01,['reviews']
user_00209,2025-05-08,['brand_gift']
user_00209,2025-06-12,['brand_gift']
user_00210,2025-02-09,['beautynews']
user_00210,2025-02-16,['channel=online']
user_00210,2025-03-25,['discount_messages']
user_00210,2025-04-04,['coupons']
user_00210,2025-05-17,['products']
user_00210,2025-06-10,['beautynews']
user_00211,2025-01-06,['beauty-ranking-tour']
user_00211,2025-01-21,['series']
user_00211,2025-03-12,['discount_messages']
user_00211,2025-04-03,['coupons']
user_00211,2025-05-02,['coupons']
user_00211,2025-05-06,['discount_messages']
user_00211,2025-06-23,['ranking']
user_00212,2025-01-01,['channel=offline']
user_00212,2025-03-23,['new-products']
user_00212,2025-05-08,['brands']
user_00212,2025-07-22,['discount_messages']
user_00213,2025-02-26,['beauty-ranking-tour']
user_00213,2025-03-05,['tags']
user_00213,2025-06-02,['channel=offline']
user_00213,2025-06-22,['new-reviews']
user_00213,2025-07-11,['offers']
user_00213,2025-07-23,['channel_details']
user_00214,2025-03-02,['brands']
user_00214,2025-05-22,['brand_gift']
user_00215,2025-06-10,['coupons']
user_00215,2025-06-26,['tags']
user_00215,2025-07-06,['beauty-awards']
user_00215,2025-07-14,['channel=offline']
user_00216,2025-01-22,['channel=online']
user_00216,2025-02-02,['ranking']
user_00216,2025-02-28,['offers']
user_00216,2025-03-24,['sell-channels']
user_00216,2025-04-07,['series']
user_00216,2025-07-04,['reviews']
user_00216,2025-07-13,['new-reviews']
user_00216,2025-07-20,['categories']
user_00217,2025-01-10,['events']
user_00217,2025-02-09,['brands']
user_00217,2025-03-02,['offers']
user_00217,2025-05-06,['sell-channels']
user_00217,2025-06-07,['coupons']
user_00217,2025-06-23,"['from=write', 'beauty-awards']"
user_00217,2025-06-25,['new-products']
user_00217,2025-07-03,['activities']
user_00217,2025-07-05,['channel=offline']
user_00218,2025-01-01,['from=write']
user_00218,2025-03-16,['goodbuy']
user_00218,2025-04-04,['ranking']
user_00218,2025-05-16,['beauty-ranking-tour']
user_00218,2025-05-26,['vip']
user_00218,2025-06-15,['offers']
user_00219,2025-01-09,['category_list']
user_00219,2025-01-17,['categories']
user_00219,2025-01-23,['brands']
user_00219,2025-02-05,['beautynews']
user_00219,2025-02-08,['brand-events']
user_00219,2025-04-06,['brand-events']
user_00219,2025-04-22,['news']
user_00219,2025-05-14,['new-reviews']
user_00219,2025-06-24,['brands']
user_00220,2025-01-26,['brands']
user_00220,2025-02-01,['beautynews']
user_00220,2025-03-29,['categories']
user_00220,2025-05-08,['new-reviews']
user_00220,2025-05-31,['beauty-ranking-tour']
user_00220,2025-06-23,['category_list']
user_00221,2025-02-07,['discount_messages']
user_00221,2025-02-18,['brand_gift']
user_00221,2025-06-07,['events']
user_00222,2025-01-08,['channel=offline']
user_00222,2025-03-03,['brand-events']
user_00222,2025-04-26,['news']
user_00222,2025-05-03,['brands']
user_00222,2025-05-27,['activities']
user_00222,2025-06-03,['write-review-please']
user_00223,2025-01-21,['goodbuy']
user_00223,2025-01-25,['channel=offline']
user_00223,2025-02-07,['ranking']
user_00223,2025-05-25,['reviews']
user_00224,2025-01-18,['series']
user_00224,2025-03-28,['write-review-please']
user_00224,2025-04-20,['brand-events']
user_00224,2025-04-25,['events']
user_00224,2025-07-24,['ranking']
user_00225,2025-01-13,['categories']
user_00225,2025-02-22,['offers']
user_00225,2025-03-18,['series']
user_00225,2025-03-23,['reviews']
user_00225,2025-04-11,['category_list']
user_00225,2025-05-25,['activities']
user_00225,2025-07-02,['tags']
user_00225,2025-07-08,['activities']
user_00225,2025-07-17,['brand_gift']
user_00226,2025-01-07,['from=write']
user_00226,2025-01-22,['channel=offline']
user_00226,2025-02-12,['channel_details']
user_00226,2025-02-25,"['brand_gift', 'tags']"
user_00226,2025-06-19,['brand_gift']
user_00226,2025-07-18,['ranking']
user_00226,2025-07-28,['beauty-awards']
user_00227,2025-01-04,['new-products']
user_00227,2025-02-17,['reviews']
user_00227,2025-04-22,['activities']
user_00227,2025-05-10,['beauty-ranking-tour']
user_00227,2025-05-23,['coupons']
user_00227,2025-06-10,['offers']
user_00227,2025-06-14,['sell-channels']
user_00227,2025-06-15,['tags']
user_00228,2025-01-31,['goodbuy']
user_00228,2025-03-11,['sell-channels']
user_00228,2025-03-15,['news']
user_00228,2025-03-30,['brands']
user_00228,2025-05-07,['discount_messages']
user_00228,2025-07-17,['discount_messages']
user_00229,2025-01-13,['vip']
user_00229,2025-02-15,['products']
user_00229,2025-02-26,['channel=offline']
user_00229,2025-04-24,['category_list']
user_00229,2025-05-07,['channel=offline']
user_00229,2025-05-23,['tags']
user_00229,2025-07-12,['coupons']
user_00230,2025-01-11,['beauty-ranking-tour']
user_00230,2025-07-04,['channel=offline']
user_00231,2025-01-25,['coupons']
user_00231,2025-03-06,['products']
user_00231,2025-03-19,['categories']
user_00231,2025-04-13,['brands']
user_00231,2025-05-14,['activities']
user_00232,2025-02-19,['beauty-awards']
user_00232,2025-03-01,['write-review-please']
user_00232,2025-03-11,['brands']
user_00232,2025-04-10,['brands']
user_00232,2025-04-29,['categories']
user_00232,2025-05-28,['beautynews']
user_00232,2025-06-20,['beauty-ranking-tour']
user_00233,2025-01-20,['activities']
user_00233,2025-04-21,['products']
user_00233,2025-06-07,['offers']
user_00234,2025-02-01,['tags']
user_00234,2025-03-06,['beautynews']
user_00234,2025-03-23,['channel=offline']
user_00234,2025-05-08,['goodbuy']
user_00234,2025-05-23,['category_list']
user_00234,2025-06-16,['news']
user_00234,2025-07-07,['vip']
user_00234,2025-07-26,['new-products']
user_00235,2025-02-03,['categories']
user_00235,2025-03-24,['sell-channels']
user_00235,2025-05-30,['write-review-please']
user_00236,2025-01-23,['channel_details']
user_00236,2025-03-29,['ranking']
user_00236,2025-05-08,['brand_gift']
user_00237,2025-01-01,['discount_messages']
user_00237,2025-01-11,['brand-events']
user_00237,2025-03-05,['activities']
user_00237,2025-04-07,['tags']
user_00237,2025-04-12,"['reviews', 'ranking']"
user_00237,2025-04-22,['brand_gift']
user_00237,2025-04-26,['categories']
user_00237,2025-06-16,['events']
user_00237,2025-07-18,['new-products']
